id,address,brokers,city,country,county,dateAdded,dateUpdated,descriptions,domains,floorSizeValue,floorSizeUnit,geoLocation,imageURLs,latitude,legalDescription,longitude,lotSizeValue,lotSizeUnit,mostRecentBrokerAgent,mostRecentBrokerCompany,mostRecentBrokerDateSeen,mostRecentPriceAmount.1,mostRecentPriceDomain.1,mostRecentPricePerSquareFoot,mostRecentPriceDate.1,mostRecentPriceFirstDateSeen.1,mostRecentStatus,mostRecentStatusDate,mostRecentStatusFirstDateSeen,mlsNumber,numBathroom,numBedroom,numFloor,parking,people,postalCode,prices,propertyType,province,sourceURLs,statuses,yearBuilt
9fe64c5e-e68e-470f-a6b5-59715c858fda,"01440 Cook Square Apt. 113, Carlsonville, MS 21424",Hamilton-Fields,San Diego,FR,San Diego County,2021-06-02,2023-06-09,Wall difference small song opportunity.,chapman.com,3067.3,sq ft,"49.499414, 5.532148",https://placeimg.com/873/172/any,-13.967891,Pick camera policy scene teach up according.,13.864103,1782.69,sq ft,"Garcia, Jimenez and Walker","Mercado, Perez and Hernandez",2025-02-25,519899.86,166975.5,484698.5,2020-12-02,2022-04-29,Sold,2021-08-17,2023-06-24,4,2,5,7,Carport,Jeffrey Campbell,92219,745050.19,Land,BC,http://www.franklin.com/,Sold,2023
a153ba56-d1b2-430d-a422-e39a9b6c00e3,"16767 Smith Bypass, West Michelle, MO 91931",Rhodes-Guzman,Dallas,JP,Maricopa County,2022-04-01,2024-06-08,Put garden letter window face foreign claim.,keller.com,9765.87,sq ft,"-71.813997, 35.136642",https://dummyimage.com/195x223,-41.695008,Particular quite live trouble player garden out.,-82.837462,5984.6,sq ft,"Osborne, Lane and Scott",Williams-Mcdonald,2023-11-18,354795.07,578458.78,291724.07,2025-06-23,2023-12-20,Sold,2023-09-19,2022-09-16,10,4,9,6,Garage,Caleb Bryant,10945,14287.4,Townhouse,QLD,https://www.baker-morris.info/,Sold,1939
94cce94f-9719-41bb-9188-00e6d84661b4,"5704 Amanda Plaza Apt. 743, Lake Holly, LA 01526","Mccullough, Acevedo and Moore",San Francisco,SG,Harris County,2022-12-12,2024-11-04,Plant maintain term Republican.,macdonald.info,4342.37,sq ft,"68.713185, 147.71032",https://placekitten.com/788/76,22.555015,Identify return value half.,15.356082,8852.04,sq ft,Bates Ltd,Johnson-Villegas,2020-11-08,631659.89,921326.38,930302.14,2024-12-26,2024-08-26,Off Market,2024-08-25,2024-02-24,9,3,6,7,None,Olivia Harvey,19966,920961.3,Commercial,TX,https://www.gomez.info/,Pending,1981
e8222d1d-8d98-4097-b51c-cf7cd93ae3d2,"255 Taylor Bridge Suite 677, East Maryville, OH 20715",Moore-Ramirez,Phoenix,IN,Cook County,2023-04-23,2024-03-10,Character whether happy whole possible eye.,spencer.com,4094.08,sq ft,"82.522217, 9.202741",https://placeimg.com/785/667/any,49.599869,Whose night hot speak few ball memory force.,79.710866,2850.85,sq ft,Padilla PLC,"Oneal, Craig and Reid",2023-06-06,20105.38,123695.58,11795.64,2023-04-30,2023-03-03,For Sale,2022-10-21,2022-02-02,5,5,7,5,None,Amy Green,20632,363098.81,Apartment,BC,https://shields-pierce.info/,Pending,1916
ead33dd3-ffc5-484b-91d8-f7ae0d24d1ba,"205 Ramos Extensions, Port Debbieton, GA 19594",King-Carroll,San Francisco,JP,Harris County,2021-07-11,2025-06-18,Tree sing east attorney see house education.,hayden.com,3774.68,sq ft,"-51.176633, 14.817061",https://placeimg.com/401/759/any,42.395457,Adult evidence job program purpose top.,-73.763535,8533.54,sq ft,Graham-Lee,Robinson Ltd,2023-09-05,547987.23,331671.03,147264.63,2023-03-06,2023-02-01,Off Market,2025-03-25,2022-02-20,1,7,5,4,Garage,Tyler Mejia,05743,435133.13,Apartment,QLD,http://www.carlson-malone.com/,For Sale,1950
1ddfeb74-3e75-42b4-b680-9770f9e24250,"088 Smith Oval, Port Elizabeth, CA 68269",Warren Group,New York,UK,Cook County,2023-05-31,2025-01-15,Bad figure available.,herrera.com,8160.76,sq ft,"64.989094, 137.949526",https://placekitten.com/594/905,-2.930772,Receive example east interesting of.,-40.071434,4444.75,sq ft,Ruiz Group,"Alexander, Patterson and Smith",2021-10-01,427461.46,362967.68,392638.62,2024-01-22,2024-08-14,Pending,2021-10-12,2021-02-24,5,6,8,8,Driveway,Dawn Ferguson,26552,556526.32,Apartment,TX,https://shah-leblanc.com/,For Sale,2010
8f2f18ff-b02c-42cf-8698-8bb15867a4a5,"749 Gibson Overpass, Lake Jason, OR 52881",Wilson-Knight,New York,UK,San Diego County,2024-01-12,2024-05-29,Bring occur second.,moore.info,8342.57,sq ft,"64.497743, 97.881412",https://placeimg.com/429/607/any,-40.662032,Sign budget be plant series explain research.,-156.536327,7405.36,sq ft,Blair Group,"Reed, Randolph and Calhoun",2023-06-21,447890.34,113949.15,486907.39,2020-09-13,2021-02-06,Off Market,2025-02-18,2020-12-09,8,9,2,7,Street,Sharon Williams,51023,343890.68,Single Family,QLD,http://www.keller.org/,Pending,1962
f041ebfe-1d3c-4245-b786-6c729c0b0d06,"975 Victoria Street Apt. 016, South Markborough, MT 15492",Mitchell PLC,Phoenix,AU,San Diego County,2022-11-24,2023-09-13,Lose travel relationship candidate consider.,chan.net,952.03,sq ft,"-14.920707, -12.581244",https://www.lorempixel.com/393/680,-23.553032,Consumer shoulder sound hard position education over.,137.274937,2118.18,sq ft,"Price, Torres and Keller",Smith Group,2020-11-22,713079.92,380558.27,360592.2,2022-05-07,2023-02-13,For Sale,2025-03-12,2023-10-31,5,9,10,3,Driveway,Joseph Hall,34007,445666.79,Single Family,CA,https://www.watson.net/,Off Market,1936
b7bc71be-7cc8-47c3-8cc1-4fd101469243,"8673 Mark Cove, Myersfort, VT 06479",Norman Inc,Houston,AU,Harris County,2024-09-11,2025-07-03,So answer month.,patel.com,3367.42,sq ft,"17.565066, -168.958456",https://placekitten.com/65/160,-78.762421,Interest PM water safe smile apply huge.,113.470606,2946.47,sq ft,Bartlett PLC,Whitehead-Carey,2023-03-09,631770.47,626285.25,966259.86,2021-05-15,2025-01-30,Sold,2023-05-07,2020-08-25,7,1,9,1,Garage,April Weiss,31290,584779.99,Condo,TX,http://newton-mullins.com/,For Sale,2022
a914cd97-ee25-4116-bc54-18e1b957bdb4,"2672 Anna Forks, Lake Christian, AR 96958",Wilson-Krause,New York,US,Maricopa County,2025-01-12,2022-06-02,International add produce pull detail southern window.,gilbert.com,4260.84,sq ft,"-33.143784, -141.884368",https://dummyimage.com/642x560,41.464029,Attention cultural Congress wish increase food option usually.,-67.083427,3217.08,sq ft,Carrillo Inc,Martin LLC,2022-08-15,954602.8,214841.91,41559.47,2024-11-16,2024-07-09,Off Market,2025-04-05,2023-07-26,7,10,9,5,Carport,Danielle Walker,86763,833976.93,Apartment,BC,https://www.gallagher.info/,Sold,1918
b73c7629-eaec-4e2f-bad4-57dc6fff20ea,"0226 Manuel Summit, Jessicabury, NJ 43100",Weber Group,San Diego,DE,Harris County,2022-05-10,2022-11-11,Sign weight likely young instead have.,bennett.com,4414.24,sq ft,"-17.208122, -122.744414",https://placekitten.com/741/868,4.271869,None probably throughout outside argue.,30.503195,1545.57,sq ft,Smith and Sons,Lara LLC,2022-02-15,665522.37,163389.46,165055.1,2021-07-11,2024-03-04,Pending,2022-05-05,2023-12-09,1,6,8,2,None,Kelly Silva,91375,386976.8,Single Family,BC,https://www.anderson-wells.net/,Pending,1941
99445a0f-8bde-4c73-a6c7-89e62636af1d,"267 Barnett Streets, Katieborough, OH 43649","Dunn, Huff and Shaw",Los Angeles,JP,Harris County,2025-02-22,2024-02-06,Up become as issue new marriage pick charge.,sutton.net,1129.37,sq ft,"71.03349, -14.671663",https://placeimg.com/50/252/any,-35.591679,Blue politics analysis up lawyer.,127.690788,5239.65,sq ft,"Robertson, Newman and Bartlett",Hanson PLC,2020-09-13,923650.73,284893.74,540848.98,2023-10-31,2025-07-24,Sold,2022-01-24,2025-03-24,8,2,5,10,Carport,Eric Gonzales,85977,536780.46,Apartment,BY,https://www.banks.org/,For Sale,2021
b13b03fc-682a-404f-873d-eee2954ee7a7,"36009 Brooks Terrace, Suzanneborough, AZ 96619",Potts Inc,Chicago,SG,Los Angeles County,2022-05-08,2021-05-11,Reflect since yeah your begin whether stand decision.,mejia.com,1727.24,sq ft,"-29.386565, -51.099268",https://www.lorempixel.com/975/278,-27.60069,Special if expect report decide past perform.,-142.959974,964.45,sq ft,"Case, Barnes and Randall",Price Ltd,2023-08-16,64257.55,779866.64,883487.2,2022-08-30,2021-04-30,Sold,2023-06-25,2021-11-08,1,7,10,5,Street,Kathy Brown,97098,624626.43,Condo,QLD,https://davis-mccarty.com/,Off Market,1932
8fce4b65-d471-4fd2-8a4e-4e8dc3063c4e,"817 Kirsten Manors, Lake Crystalhaven, IN 48339","Brown, Waters and Rodriguez",Dallas,FR,Cook County,2024-07-31,2021-07-07,Star society religious event billion research present.,flores.info,6177.43,sq ft,"-86.714484, -159.545563",https://dummyimage.com/965x152,3.929476,Wear wear tree increase billion civil.,116.760446,3486.98,sq ft,Blevins Ltd,Rogers-Hall,2022-05-12,467236.33,342452.67,670597.89,2023-02-09,2020-08-31,Pending,2023-04-22,2022-05-25,8,3,5,10,Carport,James Martin,92219,36772.84,Land,BC,https://www.paul.info/,Sold,2023
b64f25dd-c010-4593-afc0-9774703304cf,"98274 Johnson Isle, West Seanton, FL 73524","Holmes, James and Young",Dallas,DE,San Diego County,2023-12-01,2025-02-09,Little science stuff effect.,martin.com,1139.27,sq ft,"46.543037, 41.414441",https://placekitten.com/968/953,52.161645,Because according stage if often.,-1.337559,1993.37,sq ft,Cox Inc,Miller LLC,2022-06-06,243110.01,807234.55,598160.37,2024-11-25,2023-01-24,Pending,2022-08-31,2025-03-12,4,2,1,4,Garage,Russell Moore,83557,311383.01,Apartment,QLD,http://snyder.info/,Sold,1939
aaeebb2b-51ca-4cbb-b14d-9866e29b595c,"3881 Joseph Points, North Joseph, WI 76279",Jackson-Dixon,Chicago,JP,Harris County,2022-07-14,2022-08-20,Anything floor institution late.,scott.net,7248.14,sq ft,"70.891304, -167.053473",https://dummyimage.com/481x960,52.519016,Bad store later partner television finally.,-109.564026,1999.26,sq ft,Arroyo Group,Molina-Riddle,2022-07-09,78567.58,467847.59,888217.68,2021-07-28,2024-02-16,For Sale,2022-04-10,2024-12-25,5,10,4,8,Garage,Donna Garner,06206,73843.97,Townhouse,BY,http://hess.com/,Sold,2019
2126cc0a-9c55-4304-aeef-cc94f98285ff,"632 Katie Corners Suite 736, West Brendaland, CA 05621",Miller-Shields,Houston,US,Los Angeles County,2021-03-16,2023-03-24,Hour about entire senior drive.,rosales.org,4939.86,sq ft,"-10.487559, 30.762807",https://placeimg.com/481/438/any,86.597392,Old seven daughter.,-59.002281,952.25,sq ft,Fernandez-Kelley,Roberts Inc,2022-05-10,263207.1,833440.96,635501.43,2023-07-07,2025-05-02,For Sale,2024-12-31,2022-05-15,1,6,9,7,Driveway,Annette Bishop,94853,320281.53,Multi-Family,BC,http://www.contreras-moran.biz/,Off Market,1983
513b7530-9143-4d68-801d-5c6a01e53c20,"321 Peterson Green Apt. 129, South Davidburgh, MA 03978",Payne and Sons,San Diego,JP,San Diego County,2022-04-01,2023-07-04,Bring national answer upon.,valdez.biz,1751.73,sq ft,"38.61073, -63.51951",https://placekitten.com/499/365,49.247225,Door concern tonight defense finish.,93.488791,7002.17,sq ft,"Vazquez, Griffin and Carr",Hill-Humphrey,2024-01-23,713154.98,650899.48,577585.3,2025-06-28,2021-12-06,Sold,2024-05-10,2024-04-22,5,10,6,6,None,Morgan Bailey,72382,575300.08,Single Family,QLD,http://macdonald.org/,Pending,1932
aa4c20cd-5109-484e-8d1e-8969aed68d63,"6937 Bright Extensions Apt. 801, South Katie, VA 25173","Acosta, Harrington and Cruz",Chicago,US,San Diego County,2021-07-10,2021-05-23,Claim wall create goal from make certain.,ford-lopez.com,8807.04,sq ft,"-8.016285, -110.168273",https://dummyimage.com/332x323,-33.996533,Gun require fire expect choice.,-14.820658,5490.27,sq ft,Brown-Sheppard,"Carson, Gonzalez and White",2022-10-18,977708.83,265292.4,813098.14,2025-01-27,2023-11-22,For Sale,2022-12-14,2022-01-13,10,9,1,10,Street,Deborah Knox,80254,154311.38,Townhouse,CA,http://www.sanders-diaz.com/,Sold,1970
29608f36-3da7-4f20-b7c7-f26c57e4338a,"56645 Margaret Gardens, Jonesfort, DC 60834","Johnston, Matthews and Torres",San Francisco,JP,Maricopa County,2022-09-09,2024-07-14,Six travel impact add south himself.,crawford.com,9341.02,sq ft,"40.548511, 152.065368",https://dummyimage.com/420x373,61.745564,Executive peace fund western there debate compare.,-72.341245,2897.26,sq ft,Wilson and Sons,Hernandez LLC,2020-08-06,662859.34,944626.74,851839.42,2024-12-03,2022-10-30,Pending,2021-01-08,2021-09-06,2,4,9,9,Driveway,Andrew Smith,80254,824829.19,Land,BC,http://white-wilson.com/,Sold,1920
81b84f0e-3d56-48cc-a0e0-5a3bafc9aae8,"87925 Hansen Landing Apt. 966, Port Garyburgh, RI 73026",Cline Inc,San Diego,US,Los Angeles County,2024-12-10,2024-05-28,Pass ask finish admit time.,smith.com,2082.67,sq ft,"-25.660584, -98.084018",https://placekitten.com/935/990,-64.775005,Source suggest hotel note always produce pass ground.,115.79945,9828.89,sq ft,Grant-Smith,Collins-Saunders,2024-10-14,16123.19,320830.72,436029.55,2020-12-01,2023-04-20,Pending,2020-12-18,2022-12-12,7,1,6,6,Carport,Lisa Little,05743,677605.77,Townhouse,QLD,http://www.werner-garcia.net/,Off Market,2016
908e54a7-4ebe-4cd7-bf25-0397f00d5c91,"90789 Edwards Turnpike Suite 422, Robertmouth, KY 86164",Marsh and Sons,San Diego,US,San Diego County,2021-03-08,2023-04-30,Right product next.,mendoza-hodges.com,484.87,sq ft,"27.786055, 43.612229",https://placeimg.com/401/519/any,24.221211,So protect necessary piece politics.,-30.606652,9831.17,sq ft,Evans Group,Welch Group,2020-11-28,949579.2,746693.19,20812.99,2023-12-18,2022-03-12,Off Market,2022-07-13,2020-08-19,4,9,6,10,Garage,Steven Bailey,10945,765011.82,Apartment,ON,http://vargas.com/,Sold,1954
aef5c0d6-79c5-4c12-96c5-e1902168256d,"PSC 3410, Box 5943, APO AA 36979",Lowe-Frank,San Diego,DE,Maricopa County,2023-04-07,2025-07-08,Right season general piece black.,reed-holder.com,4625.67,sq ft,"-4.288837, -97.533426",https://dummyimage.com/132x1004,-68.457084,Marriage moment note begin black huge audience.,48.273746,9707.65,sq ft,Grant-Allison,Keller Group,2022-01-08,676728.38,294039.24,226241.75,2023-05-19,2023-01-14,Pending,2025-01-16,2024-07-07,6,6,5,1,Street,Darrell Benson,08917,45885.6,Commercial,TX,https://fowler.com/,Pending,1940
6e39834e-6ba1-40ae-bb62-4cb46dec1f52,"4873 Derrick Knolls, Shirleyton, ME 41665",Lopez Ltd,Houston,SG,Maricopa County,2024-02-16,2023-05-26,Spend arrive fall.,miller-hill.com,3000.87,sq ft,"4.404638, -132.100743",https://www.lorempixel.com/298/372,44.120107,Impact rich film activity board who rate affect.,4.892655,9763.91,sq ft,"Gonzalez, Brown and Miller",Taylor-Holmes,2025-04-06,281741.2,285360.9,296186.94,2022-02-17,2024-12-08,Sold,2023-12-25,2023-11-28,7,5,8,8,Driveway,Heidi Phillips,20221,849830.11,Condo,TX,https://www.romero.com/,For Sale,1949
cae596fd-8728-45bc-aac1-871a855b66c5,"5197 Miller Shoals Suite 664, West Hannahport, WA 82793","Collins, Medina and Austin",New York,HK,Cook County,2023-10-04,2020-10-10,Argue system medical piece mouth.,velasquez.net,3730.51,sq ft,"-58.385608, 168.839148",https://placekitten.com/234/351,51.798625,Offer employee if whom area.,-149.941942,6020.64,sq ft,"Hunt, Harris and Rosario",Dunn Group,2025-06-28,963053.29,596127.71,87594.75,2022-04-14,2021-05-20,Off Market,2025-03-06,2021-06-21,6,6,7,8,Carport,Martha Schultz,27862,719778.13,Single Family,ON,https://parrish-richards.org/,Pending,1937
341dad68-9196-4a38-855b-2d25cc273ebb,"03838 Taylor Forks Apt. 024, Shermanchester, VT 25018",Moyer LLC,Dallas,FR,Cook County,2020-10-04,2022-07-13,Stay middle assume fish hair group friend.,ramirez.com,9010.9,sq ft,"-1.516048, 175.006605",https://dummyimage.com/931x440,15.319995,Discover buy machine answer.,177.103062,9314.74,sq ft,Sweeney-Gonzalez,"Mclean, Brennan and Stark",2021-02-14,329917.73,814089.28,160226.85,2024-09-15,2021-02-22,For Sale,2023-02-02,2021-12-22,5,9,10,10,Street,Kimberly Jenkins,08921,898798.76,Commercial,QLD,http://elliott.biz/,Off Market,1954
a4849960-f669-4657-987b-eeb85f5fa6a9,"4940 Jennings Extension Apt. 046, East Margaretbury, MN 84771",Santos Ltd,San Diego,UK,San Diego County,2020-12-30,2021-03-10,Customer a answer word people.,mcintosh-watkins.biz,8965.0,sq ft,"44.108687, -59.705985",https://placeimg.com/291/1004/any,-28.004667,Store rule star forget direction ready.,-114.144564,5067.83,sq ft,Fisher Ltd,"Wilson, Brooks and Gonzales",2021-01-28,888610.45,174267.51,520397.49,2025-05-06,2021-06-19,Pending,2022-10-27,2021-06-28,4,3,1,2,Garage,Alexis French,51627,436305.64,Single Family,BY,https://pena-nelson.com/,Sold,1993
54af49a1-13b9-4712-960f-9969b60d4b3a,"6441 Edwards Camp Apt. 170, Johnsonport, VT 01298",Williams Inc,Dallas,SG,San Diego County,2023-10-22,2020-12-30,High financial instead west any travel sing.,perez.com,8642.76,sq ft,"74.155229, 96.616223",https://placeimg.com/596/306/any,75.935227,Word small clearly dinner next.,-79.732259,7613.87,sq ft,Turner Ltd,Butler-Gonzalez,2023-01-12,457904.47,356105.42,937968.71,2021-08-02,2021-09-18,Sold,2025-01-13,2024-09-12,4,1,3,2,Driveway,Carmen Mcintosh,84786,44059.4,Apartment,CA,https://montoya.com/,For Sale,1937
bc066722-a5b0-4b09-887e-009d4948d494,"20977 Cooper Trace, Lake Williamchester, FL 15899","Davis, Powell and Gill",San Francisco,IN,Maricopa County,2021-07-03,2021-07-14,Per figure doctor.,riley.info,454.17,sq ft,"51.612941, -4.780224",https://placeimg.com/922/972/any,-69.054104,Exactly just rise call.,39.107967,7776.45,sq ft,Gonzalez-Flores,King-Garcia,2021-01-14,789334.48,67180.18,474945.28,2024-09-17,2024-01-14,Off Market,2022-08-17,2024-10-25,5,3,7,2,Garage,Scott Brown,26552,52058.1,Land,BC,https://www.richards.com/,Off Market,1900
3634b8e7-92a0-4064-8abf-0d0166134a41,"7581 Caitlin Lane Suite 285, Lake Zachary, CO 45766",Morgan-Jones,Phoenix,IN,Maricopa County,2023-01-05,2023-12-01,Need keep work station method carry kid.,green.net,7987.52,sq ft,"34.042552, 61.908695",https://dummyimage.com/375x302,-5.897779,Small major start.,-13.398048,6921.74,sq ft,Harper Ltd,Hill Inc,2024-08-26,706688.6,537155.93,699314.74,2021-03-30,2021-03-26,Pending,2023-06-19,2023-07-13,7,6,4,9,Garage,Michael Andrews,83557,309844.04,Multi-Family,CA,https://sanchez.com/,Pending,2004
70033207-a359-46d3-b7ac-daae120d3935,"57477 Davis Pine, Port Laceytown, MD 64154",Romero-Dickerson,Chicago,IN,Los Angeles County,2025-02-03,2024-04-15,Foreign guy education worker activity choose.,alexander-moss.com,7605.56,sq ft,"-68.526011, 23.383689",https://placekitten.com/333/472,7.914927,Explain five continue fill present affect light.,101.325186,1799.92,sq ft,Weber-Wall,Morales PLC,2024-09-25,848831.96,229246.7,773876.41,2024-08-07,2023-03-16,Sold,2021-05-20,2021-07-23,5,5,5,5,Street,Matthew Fleming,58268,719004.28,Condo,QLD,https://www.bennett.com/,Sold,1997
62a4cb0b-db0d-420b-93ac-e336f9f0b54f,"35990 Brandon Lodge Apt. 528, Travisview, AZ 11635",Torres-Kim,San Francisco,US,Harris County,2021-09-14,2020-10-03,Change play north because unit.,todd.com,1088.24,sq ft,"49.981684, 99.295668",https://www.lorempixel.com/288/314,11.342202,Beautiful money not all.,37.320373,3913.37,sq ft,"Knapp, Bryant and Schneider","Johnson, Hughes and Vargas",2021-02-11,974221.58,981455.31,179193.31,2025-01-03,2021-03-26,Off Market,2020-08-08,2021-11-26,3,4,9,10,Garage,Kimberly Ford,03547,194997.17,Commercial,TX,https://www.short.net/,For Sale,1908
e33f6689-5555-4ed4-bec1-97d11c06f030,"254 Mark Grove Apt. 854, Monroefort, CO 15863",Peterson Ltd,San Diego,UK,Cook County,2023-09-07,2025-03-14,Customer significant them people help.,mcdonald-page.com,5057.87,sq ft,"-70.114637, -23.373154",https://placeimg.com/208/335/any,3.689873,Great around level yes west cover guy.,39.035431,7651.02,sq ft,"Perez, Miller and Blair",Collier-James,2022-11-30,270638.28,965309.54,806246.04,2021-08-04,2023-04-25,Sold,2023-02-13,2021-10-01,4,10,10,6,Street,Jennifer Solis,94853,371744.85,Commercial,CA,https://www.lawson.biz/,Pending,2017
bbe64a8e-dc1c-41ed-997e-a426886a4070,"9579 Soto Coves Suite 496, West Monicamouth, IL 30536","Allen, Garza and Barrett",Houston,DE,Los Angeles County,2025-02-19,2021-07-12,Ever argue billion resource by later.,jones.com,3708.07,sq ft,"69.237967, 152.08752",https://placekitten.com/982/237,-82.631316,Range industry step.,-106.602498,9068.41,sq ft,"King, Miller and Ferguson",Collins-Riley,2021-05-12,315144.55,378208.05,619525.76,2022-12-21,2020-12-22,For Sale,2022-08-22,2023-10-03,4,2,2,1,Garage,Michele Richardson,33139,688231.39,Apartment,BY,http://walker-hodge.com/,Pending,2008
e89b600a-bc9e-41b5-a5c1-32a075818f52,"987 Crystal Wells, Hughesside, WA 87725",Flynn-Smith,Dallas,UK,Maricopa County,2022-03-04,2022-02-14,Support system eight three man rich pick.,morrison.com,2343.36,sq ft,"-76.168247, 149.834262",https://www.lorempixel.com/517/68,-54.587206,Much near send high run smile.,-57.493593,8547.47,sq ft,Davies Ltd,Rodriguez Ltd,2021-10-19,962293.6,948440.42,953319.79,2025-06-11,2020-12-10,Off Market,2021-08-10,2022-09-06,7,10,2,5,None,Grant Tapia,91375,877963.24,Land,TX,https://scott.com/,For Sale,1931
7a8b4bf6-4f89-4f9c-aee3-1434e752cc4d,"533 Candace Mews Suite 179, East Barbaraborough, NJ 93865",Reed-Williams,Dallas,AU,San Diego County,2022-07-11,2022-06-27,Eye doctor beautiful state approach those wide.,vargas-hernandez.info,7975.4,sq ft,"-83.897288, -129.936232",https://dummyimage.com/109x32,-4.216029,Million be project parent every.,-93.854371,7619.28,sq ft,"Rodriguez, Jackson and Turner","Molina, Wilson and Hodges",2021-01-31,315310.7,274478.85,116789.65,2024-07-30,2025-07-24,Pending,2023-01-09,2023-11-17,7,8,10,3,Carport,William Johnson,82447,894284.46,Townhouse,ON,https://www.smith.com/,For Sale,1995
9b4a0162-f624-4b64-bba7-5814800fcc90,"49576 King Court, South Catherine, SD 30302","Flores, Davenport and Weaver",Phoenix,DE,Harris County,2024-09-22,2023-06-20,Several cold check evening tough.,cochran.com,5557.68,sq ft,"-34.072916, -128.968031",https://placekitten.com/873/910,-31.268215,Then development get machine spend role impact.,62.633946,3519.97,sq ft,Hernandez-Carter,Rasmussen-Smith,2024-05-04,687875.57,65641.14,198286.75,2023-06-01,2021-08-23,Off Market,2024-06-07,2025-05-26,6,7,8,10,Driveway,Thomas Cline,33561,68039.91,Condo,BC,http://torres.com/,Sold,1969
adddc7eb-a4d2-4c4a-8c63-cfa4c3428989,"6206 Nelson Roads Apt. 970, Bensonville, LA 87411",Burgess-Gardner,San Diego,JP,San Diego County,2023-09-22,2022-08-20,Defense many within doctor everybody kind.,washington-johnson.com,9225.78,sq ft,"71.083484, -127.525031",https://www.lorempixel.com/18/403,-38.316653,Apply firm international moment enter.,39.29787,1733.32,sq ft,King-Pearson,"Molina, Morgan and Garcia",2023-05-14,169596.89,747410.06,430090.57,2022-08-06,2023-09-24,Off Market,2024-10-07,2025-02-12,2,10,7,4,Garage,Monica Clarke,20632,698143.06,Multi-Family,QLD,http://www.shepherd.com/,Off Market,1988
e31d8fe6-ad0a-479a-a0da-4d781c29fcb0,"5152 Andrew Meadows Suite 403, West Ernestbury, GA 59566",Cook Inc,San Francisco,CA,Cook County,2022-07-20,2023-07-24,Report court simply present.,montgomery-king.com,7248.86,sq ft,"-48.341597, -36.953893",https://www.lorempixel.com/312/37,58.435555,Life collection wife put test chair.,107.297927,1046.63,sq ft,"Erickson, Clark and Ellison",Chambers-Tyler,2025-01-28,781918.18,834444.03,742140.52,2023-01-25,2024-09-22,Off Market,2021-05-15,2021-05-18,1,3,6,6,Carport,David Hicks,08921,85950.05,Apartment,BY,https://ponce.com/,Off Market,1912
0c003bfb-b385-457c-8277-c3aa0db00805,"470 Mallory Knolls Suite 027, Nelsonton, MO 09282","Grimes, Gomez and Sanchez",Houston,CA,Cook County,2020-09-25,2023-03-22,Whatever hear reason want get information least.,patterson.info,521.29,sq ft,"-81.623429, -38.253176",https://placeimg.com/218/28/any,77.144969,List street charge determine magazine.,175.416124,3983.89,sq ft,"Hoffman, Martinez and Boyer","Brown, Brewer and Brown",2021-07-01,861555.53,531430.03,25169.54,2024-02-25,2020-09-18,Sold,2025-07-22,2024-09-01,7,5,2,6,Street,Joshua Wallace,20221,237299.39,Townhouse,ON,http://garcia.com/,Pending,2013
7f7ee6d6-d37d-41ba-b02c-55424c684d7d,"2118 Scott Springs Suite 555, Leonburgh, ID 62984",King-Hines,Houston,JP,Maricopa County,2025-05-18,2022-09-26,Fight rather similar seek hold spring understand evening.,perkins-butler.net,4896.35,sq ft,"-57.610234, -96.917578",https://dummyimage.com/828x774,-62.380144,High good a view long herself.,16.748069,8783.52,sq ft,Sanchez and Sons,Krueger Group,2021-02-16,474183.77,534986.89,532572.81,2020-09-17,2022-09-27,Off Market,2024-08-16,2024-05-14,8,5,1,2,None,Cindy Stewart,86645,460960.4,Commercial,BC,https://booth.net/,Sold,1903
9d49fff1-6960-41af-ae84-535654dea44f,"319 Melinda Harbor Suite 920, Soniahaven, IN 56545",Campbell-Armstrong,San Francisco,DE,Maricopa County,2024-10-10,2020-08-05,Note three floor trade cost air small.,evans.com,8451.43,sq ft,"76.516058, 131.024552",https://www.lorempixel.com/885/348,67.652742,Want government current radio.,31.233811,6930.96,sq ft,Johnson-Martinez,"Strickland, Obrien and Hernandez",2024-01-26,91440.28,73532.7,370337.15,2021-08-06,2024-03-25,Pending,2022-12-11,2021-05-02,6,2,6,1,Driveway,Joanna Duffy,20221,438498.86,Commercial,QLD,http://williams.com/,Sold,1999
261e378a-edba-47c7-914d-909b85188c16,"426 Smith Plaza Apt. 136, Williamsmouth, WY 26236","Huff, Thomas and Banks",Chicago,JP,Cook County,2024-07-25,2024-11-30,Evidence sure sit short unit tree enter.,smith-allen.info,6475.66,sq ft,"-43.151313, -128.90093",https://placekitten.com/251/356,14.375859,Direction almost quickly director successful indicate.,-14.421011,7258.29,sq ft,Sandoval-Martin,Lopez Ltd,2021-07-05,331857.7,228806.87,360594.06,2024-11-13,2023-11-04,For Sale,2020-08-25,2024-02-02,7,7,5,8,Street,Vickie Willis,07118,233521.64,Land,ON,https://adams.biz/,Pending,2014
